time_s,centered_signal,filtered_signal,is_peak
229.08,0.018721291958136193,0.02350259599373557,0
229.1,0.011680721782678927,0.023950217272631722,0
229.12,-0.007003488743641043,0.024406869046103286,0
229.14000000000001,-0.007242723193392372,0.024873369977291164,0
229.16,-0.0013336322843075336,0.025350365608530594,0
229.18,0.0045754586247857,0.02583832130646525,0
229.20000000000002,0.033705893407414075,0.026337517051789966,0
229.22,0.022825458624785577,0.0268480440815964,0
229.24,0.007512205612737089,0.02736980336792024,0
229.26,0.007090518865749465,0.02790250589867031,0
229.28,0.006668832118761242,0.028445674715472272,0
229.3,0.0062471453717730194,0.02899864865194891,0
229.32,0.005825458624785396,0.029560587701278965,0
229.34,0.05332545862478654,0.03013047992322184,0
229.36,0.05719084324016579,0.030707149781358686,0
229.38,0.03949853554786831,0.031289267786578506,0
229.4,0.022820356583965664,0.03187536131866868,0
229.42000000000002,0.015269336175799545,0.03246382650563733,0
229.44,0.0077183157676441565,0.03305294105394764,0
229.46,0.018075458624794948,0.03364087793268869,0
229.48000000000002,0.038075458624811695,0.034225719815362494,0
229.5,0.03319708024640115,0.034805474175812354,0
229.52,0.0176565397058553,0.03537808892557792,0
229.54,0.024049142835307288,0.03594146847392676,0
229.56,0.034312300730046444,0.036493490090005964,0
229.58,0.024575458624777856,0.037032020446275585,0
229.6,0.014047156737991666,0.037554932221377554,0
229.62,0.008481119002139523,0.03806012063883991,0
229.64000000000001,0.0029150812662873792,0.03854551981517087,0
229.66,0.013398988036558977,0.03900911878467165,0
229.68,0.0479578115659679,0.03944897705683581,0
229.70000000000002,0.05087384572155587,0.03986323954729913,0
229.72,0.042519903069227004,0.040250150710888374,0
229.74,0.04714953269886127,0.040608067702179694,0
229.76,0.05177916232848895,0.04093547239780966,0
229.78,0.054325458624785494,0.041230982132766596,0
229.8,0.054325458624785494,0.04149335902562576,0
229.82,0.04844084324017398,0.04172151779306137,0
229.84,0.041517766317096416,0.04191453198159932,0
229.86,0.04761234387068994,0.042071638573450906,0
229.88,0.055153327477243046,0.04219224095134947,0
229.9,0.06269431108380688,0.04227591023327664,0
229.92000000000002,0.041457037572128416,0.04232238501269138,0
229.94,0.03483974433907077,0.04233156956540417,1
229.96,0.030411172910496644,0.042303530610690795,0
229.98000000000002,0.025982601481922517,0.04223849273837882,0
230.0,0.021554030053354687,0.04213683263126933,0
230.02,0.017125458624780564,0.04199907222149052,0
230.04,0.039950458624765595,0.04182587092100507,0
230.06,0.03565879195811497,0.04161801706257827,0
230.08,0.021325458624779504,0.04137641868096252,0
230.1,0.008048431597768767,0.041102093757928754,0
230.12,-0.0046542711049384,0.040796160049670405,0
230.14000000000001,0.01713795862479099,0.04045982460756921,0
230.16,0.04276295862477285,0.04009437308893507,0
230.18,0.05070350740527402,0.03970115893320504,0
230.20000000000002,0.05667911716137509,0.03928159245767258,0
230.22,0.050717504079334425,0.03883712991377897,0
230.24,0.04264932226115053,0.03836926254486821,0
230.26,0.031131708624799304,0.03787950569699747,0
230.28,0.017756708624789688,0.037369388049692906,0
230.3,0.013549416958118964,0.03684044104679562,0
230.32,0.014278583624785067,0.0362941886138434,0
230.34,0.02008587529144734,0.03573213724557215,0
230.36,0.039575458624783094,0.035155766536058675,0
230.38,0.029575458624790472,0.034566520208602895,0
230.4,0.019575458624783642,0.03396579768775286,0
230.42000000000002,0.024674142835317103,0.03335494624542525,0
230.44,0.034805721782673396,0.032735253746657006,0
230.46,0.03207545862478487,0.03210794201550393,0
230.48000000000002,0.027075458624780398,0.03147416083662058,0
230.5,0.02532545862478554,0.0308349826041853,0
230.52,0.025325458624785486,0.03019139762800048,0
230.54,0.028059833624783426,0.029544310105806333,0
230.56,0.03098529469035658,0.02889453476960186,0
230.58,0.02508365534609196,0.02824279421191677,0
230.6,0.01918201600183573,0.027589716896472848,0
230.62,0.013651545581307711,0.02693583585697645,0
230.64000000000001,0.015173284711743505,0.026281588086884425,0
230.66,0.02790238170170401,0.025627314620093135,0
230.68,0.04187674067606445,0.0249732612969854,0
230.70000000000002,0.036950458624781315,0.02431958020414278,0
230.72,0.03064862935648962,0.023666331773235454,0
230.74,0.017112043990628042,0.023013487528027433,0
230.76,0.003575458624785699,0.02236093347705291,0
230.78,0.013783791958123808,0.021708474158574933,0
230.8,0.023992125291461917,0.02105583734876218,0
230.82,0.011104030053354728,0.020402679441716677,0
230.84,-0.017181684232376718,0.01974859150325216,0
230.86,-0.01048079137520431,0.019093105992047204,0
230.88,0.002394208624777336,0.01843570413134574,0
230.9,0.006344208624785443,0.017775823898544124,0
230.92000000000002,0.008719208624787091,0.01711286857841005,0
230.94,0.017471800088198743,0.016446215802815134,0
230.96,0.027349848868692364,0.015775226981174034,0
230.98000000000002,0.01890879195810647,0.01509925701402539,0
231.0,0.005887958624785472,0.014417664177725002,0
231.02,0.0017724283217611628,0.01372982006991708,0
231.04,0.011014852564180689,0.013035119510247266,0
231.06,0.01717161247094166,0.012332990294687242,0
231.08,0.022299817599147353,0.011622902703113756,0
231.1,0.010325458624790163,0.010904378660493885,0
231.12,-0.005924541375221425,0.010177000455529158,0
231.14000000000001,-0.003952319152986108,0.009440418927601064,0
231.16,0.002575458624785476,0.008694361040304362,0
231.18,0.005526278296917831,0.007938636763933398,0
231.20000000000002,0.008477097969050187,0.0071731451892630416,0
