seconds,data
4.916,0.328
4.96,0.36575
4.996,0.32975
5.052,0.3532499999999999
5.082,0.33025
5.116,0.32225
5.159,0.3349999999999999
5.2,0.31775
5.247,0.3059999999999999
5.278,0.29625
5.329,0.3275
5.367,0.3275
5.399,0.32175
5.441,0.28625
5.499,0.313
5.517,0.3182499999999999
5.559,0.2972499999999999
5.622,0.32525
5.637,0.326
5.692,0.3125
5.723,0.316
5.758,0.33025
5.798,0.32225
5.846,0.3165
5.889,0.32925
5.918,0.31425
5.967,0.3095
5.999,0.3324999999999999
6.042,0.31925
6.08,0.3239999999999999
6.131,0.28725
6.159,0.3242499999999999
6.219,0.2992500000000001
6.24,0.33575
6.288,0.28925
6.318,0.3065
6.36,0.3235
6.407,0.3367500000000001
6.438,0.3125
6.485,0.3215000000000001
6.516,0.29925
6.562,0.3454999999999999
6.608,0.3129999999999999
6.639,0.3169999999999999
6.68,0.3117499999999999
6.715,0.32575
6.759,0.326
6.821,0.3
6.835,0.32725
6.889,0.31625
6.933,0.312
6.961,0.31125
7.004,0.32075
7.049,0.31675
7.076,0.31675
7.125,0.2917499999999999
7.156,0.3347500000000001
7.21,0.312
7.241,0.327
7.28,0.3089999999999999
7.324,0.298
7.355,0.3295
7.403,0.3292499999999999
7.44,0.28975
7.483,0.3109999999999999
7.53,0.31525
7.555,0.3145
7.6,0.3145
7.651,0.3355
7.675,0.3012500000000001
7.723,0.3165
7.76,0.32075
7.805,0.3189999999999999
7.837,0.311
7.879,0.32625
7.933,0.33775
7.962,0.299
8.003,0.3265
8.051,0.304
8.084,0.3339999999999999
8.122,0.31725
8.165,0.34225
8.212,0.3415
8.247,0.33675
8.277,0.321
8.325,0.3405
8.356,0.33425
8.412,0.33575
8.442,0.31975
8.476,0.31575
8.519,0.3039999999999999
8.556,0.3309999999999999
8.614,0.3015
8.642,0.2989999999999999
8.675,0.3322499999999999
8.72,0.3382499999999999
8.756,0.3515
8.807,0.33025
8.86,0.3435
8.875,0.3487499999999999
8.921,0.3137500000000001
8.978,0.3592499999999999
8.998,0.36075
9.054,0.3419999999999999
9.079,0.3344999999999999
9.118,0.38425
9.171,0.3932500000000001
9.2,0.3882500000000001
9.241,0.4155
9.281,0.382
9.326,0.41225
9.358,0.40775
9.407,0.4059999999999999
9.443,0.3972499999999999
9.48,0.39825
9.527,0.4145
9.57,0.4202499999999999
9.6,0.4397499999999998
9.646,0.448
9.697,0.4580000000000001
9.717,0.4542499999999998
9.761,0.42375
9.802,0.4147499999999999
9.847,0.4532499999999999
9.877,0.4512499999999999
9.923,0.41575
9.97,0.45025
9.999,0.4330000000000001
10.044,0.4645
10.077,0.4419999999999999
10.119,0.4449999999999999
10.167,0.4462499999999999
10.184,0.4317499999999999
10.213,0.4705
10.24,0.4482499999999999
10.301,0.44125
10.316,0.4122500000000001
10.361,0.4329999999999999
10.404,0.4602500000000001
10.447,0.40675
10.489,0.42725
10.516,0.4457499999999998
10.561,0.4465000000000001
10.595,0.4267499999999999
10.641,0.43325
10.692,0.42325
10.724,0.43925
10.763,0.4289999999999999
10.801,0.4449999999999999
10.842,0.414
10.896,0.4119999999999999
10.922,0.4222499999999999
10.967,0.44425
11.02,0.41175
11.052,0.3855
11.077,0.408
11.126,0.3902500000000001
11.157,0.39875
11.217,0.41275
11.246,0.36775
11.276,0.38825
11.318,0.3535
11.37,0.3924999999999999
11.398,0.3839999999999999
11.442,0.3640000000000001
11.487,0.3627499999999999
11.52,0.3722500000000001
11.562,0.3389999999999999
11.622,0.352
11.64,0.3594999999999999
11.682,0.355
11.734,0.3542499999999999
11.756,0.3565
11.806,0.3572499999999999
11.839,0.3309999999999999
11.887,0.3225
11.917,0.3117500000000001
11.963,0.331
11.998,0.3255
12.049,0.3289999999999999
12.082,0.3027500000000001
12.118,0.3057499999999999
12.156,0.3175
12.199,0.3239999999999999
12.237,0.3504999999999999
12.293,0.31575
12.336,0.3054999999999999
12.36,0.32575
12.405,0.3219999999999999
12.443,0.2899999999999999
12.485,0.3129999999999999
12.528,0.32825
12.558,0.2932500000000001
12.603,0.3219999999999999
12.638,0.3225
12.687,0.3125000000000001
12.728,0.2957499999999999
12.757,0.2927499999999999
12.811,0.3212500000000001
12.84,0.3205
12.88,0.3119999999999999
12.942,0.3074999999999999
12.956,0.3284999999999999
13.0,0.31625
13.067,0.29975
13.08,0.3337500000000001
13.122,0.2989999999999999
13.159,0.3047500000000001
13.209,0.305
13.255,0.3034999999999999
13.284,0.3027500000000001
13.32,0.3325
13.355,0.3087499999999999
13.401,0.313
13.439,0.34475
13.491,0.3219999999999999
13.523,0.3007500000000001
13.561,0.3057499999999999
13.597,0.325
13.656,0.33
13.677,0.27825
13.723,0.28875
13.779,0.32225
13.799,0.297
13.848,0.3209999999999999
13.879,0.31225
13.921,0.3115
13.956,0.30525
14.002,0.31975
14.054,0.3237500000000001
14.08,0.2925
14.12,0.2922500000000001
14.168,0.30025
14.208,0.31925
14.249,0.30425
14.276,0.3095
14.318,0.2955
14.379,0.3107499999999999
14.396,0.3175
14.456,0.2955
14.487,0.31325
14.518,0.3215
14.559,0.3055
14.595,0.303
14.645,0.2987499999999999
14.68,0.2995
14.726,0.31
14.769,0.322
14.797,0.3035
14.838,0.29725
14.885,0.30125
14.918,0.3135
14.982,0.3039999999999999
14.996,0.3299999999999999
15.051,0.3015
15.094,0.301
15.118,0.2947499999999999
15.164,0.31625
15.195,0.31125
15.244,0.3165
15.287,0.31975
15.318,0.30125
15.368,0.3099999999999999
15.398,0.325
15.439,0.3209999999999999
15.481,0.322
15.52,0.31525
15.566,0.3125
15.602,0.3349999999999999
15.639,0.27675
15.701,0.3027499999999999
15.719,0.307
15.76,0.3025000000000001
15.811,0.29975
15.842,0.3145
15.886,0.29875
15.916,0.32
15.931,0.306
15.955,0.3009999999999999
15.997,0.32075
16.064,0.2997499999999999
16.076,0.29925
16.115,0.3227500000000001
16.156,0.2905000000000001
16.2,0.30925
16.241,0.3209999999999999
16.289,0.30525
16.32,0.3075
16.362,0.3267500000000001
16.414,0.3127500000000001
16.441,0.3105
16.482,0.32375
16.517,0.298
16.57,0.2962499999999999
16.604,0.3114999999999999
16.639,0.311
16.677,0.314
16.715,0.34975
16.765,0.3275000000000001
16.802,0.3107499999999999
16.835,0.3187500000000001
16.88,0.31775
16.916,0.31425
16.96,0.313
17.023,0.33425
17.037,0.3615
17.075,0.352
17.141,0.311
17.157,0.30625
17.208,0.35525
17.241,0.3564999999999999
17.279,0.329
17.331,0.351
17.358,0.3544999999999999
17.409,0.347
17.44,0.3667499999999999
17.477,0.3585
17.521,0.3320000000000001
17.561,0.3595
17.609,0.376
17.642,0.3750000000000001
17.68,0.3582499999999999
17.741,0.3784999999999999
17.758,0.3749999999999999
17.808,0.347
17.853,0.366
17.878,0.3694999999999999
17.93,0.35025
17.959,0.37175
17.999,0.3542499999999999
18.038,0.36975
18.08,0.3647499999999999
18.125,0.3385
18.154,0.3625
18.204,0.3754999999999999
18.236,0.38625
18.28,0.3809999999999999
18.33,0.3565
18.361,0.3605
18.407,0.36775
18.46,0.38925
18.478,0.4042499999999999
18.52,0.3647499999999999
18.556,0.4082499999999999
18.609,0.3682499999999999
18.648,0.38125
18.677,0.39425
18.729,0.3999999999999999
18.756,0.36075
18.801,0.3595
18.849,0.4107499999999999
18.881,0.41125
18.926,0.35575
18.958,0.3840000000000001
19.006,0.3772500000000001
19.06,0.4085
19.088,0.4094999999999998
19.118,0.40825
19.175,0.3652499999999999
19.198,0.3914999999999999
19.236,0.3644999999999999
19.28,0.3852500000000001
19.328,0.3375
19.37,0.3579999999999999
19.399,0.368
19.441,0.347
19.476,0.3572499999999999
19.521,0.3482499999999999
19.555,0.35875
19.598,0.37825
19.652,0.3665
19.679,0.309
19.72,0.3082499999999999
19.781,0.3292499999999999
19.796,0.349
19.855,0.31575
19.889,0.3225
19.918,0.3109999999999999
19.97,0.3097499999999999
19.995,0.3232499999999999
20.045,0.3205
20.088,0.31925
20.121,0.3302499999999999
20.162,0.31525
20.195,0.294
20.246,0.30025
20.278,0.31225
20.326,0.3149999999999999
20.362,0.314
20.4,0.3215
20.439,0.3244999999999999
20.496,0.3204999999999999
20.517,0.3259999999999999
20.555,0.31475
20.597,0.315
20.648,0.313
20.682,0.32675
20.719,0.2935
20.758,0.3105
20.794,0.31625
20.839,0.3145
20.878,0.3107499999999999
20.915,0.3475
21.002,0.326
21.013,0.3122499999999999
21.038,0.3327499999999999
21.088,0.32625
21.119,0.3195
21.169,0.3027499999999999
21.215,0.3012500000000001
21.236,0.3205
21.282,0.29075
21.319,0.303
21.368,0.323
21.406,0.3225
21.438,0.3320000000000001
21.482,0.31825
21.518,0.32225
21.558,0.306
21.607,0.3007499999999999
21.638,0.2895
21.652,0.3082499999999999
21.677,0.3265
21.723,0.3095000000000001
21.759,0.32575
21.818,0.32775
21.838,0.3025000000000001
21.888,0.3245
21.932,0.3255
21.959,0.31975
22.008,0.299
22.041,0.3015
22.078,0.3484999999999999
22.12,0.3095000000000001
22.167,0.3045
22.21,0.32175
22.237,0.3225000000000001
22.284,0.29375
22.322,0.32775
22.358,0.3047499999999999
22.408,0.2872499999999999
22.439,0.30725
22.482,0.293
22.537,0.3255
22.557,0.32225
22.647,0.3232499999999999
22.664,0.324
22.679,0.3037500000000001
22.721,0.3345
22.76,0.3219999999999999
22.803,0.31925
22.838,0.3002500000000001
22.885,0.29575
22.938,0.32275
22.968,0.302
22.997,0.29775
23.043,0.30525
23.079,0.311
23.136,0.3204999999999999
23.157,0.30325
23.207,0.3172499999999999
23.249,0.29275
23.278,0.2915000000000001
23.324,0.3237500000000001
23.357,0.3017499999999999
23.401,0.3225000000000001
23.448,0.3257500000000001
23.478,0.32675
23.52,0.30325
23.556,0.3215000000000001
23.6,0.314
23.64,0.3079999999999999
23.679,0.30625
23.728,0.3045
23.759,0.3137500000000001
23.803,0.299
23.86,0.3185
23.878,0.31675
23.921,0.31825
23.978,0.33825
