# MKBOXPRO 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],mag_x[mG],mag_y[mG],mag_z[mG],ah_qvar[LSB],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mag_x[LSB],mag_y[LSB],mag_z[LSB],new_data
242601025,-937.387,-206.180,297.680,-70.000,140.000,-210.000,123.000,192.000,-441.000,,-15367,-3380,4880,-1,2,-3,82,128,-294,0x20
242610972,-937.387,-206.180,297.680,-70.000,140.000,-210.000,120.000,195.000,-436.500,,-15367,-3380,4880,-1,2,-3,80,130,-291,0x20
242612138,-932.568,-206.180,299.083,70.000,-630.000,-70.000,120.000,195.000,-436.500,,-15288,-3380,4903,1,-9,-1,80,130,-291,0x18
242620854,-932.568,-206.180,299.083,70.000,-630.000,-70.000,124.500,192.000,-445.500,,-15288,-3380,4903,1,-9,-1,83,128,-297,0x20
242629050,-932.324,-203.923,296.460,210.000,-980.000,-140.000,124.500,192.000,-445.500,,-15284,-3343,4860,3,-14,-2,83,128,-297,0x18
242630761,-932.324,-203.923,296.460,210.000,-980.000,-140.000,135.000,196.500,-438.000,,-15284,-3343,4860,3,-14,-2,90,131,-292,0x20
242640701,-932.324,-203.923,296.460,210.000,-980.000,-140.000,124.500,198.000,-439.500,,-15284,-3343,4860,3,-14,-2,83,132,-293,0x20
242645806,-932.263,-203.496,295.972,70.000,-1050.000,-840.000,124.500,198.000,-439.500,,-15283,-3336,4852,1,-15,-12,83,132,-293,0x18
242650629,-932.263,-203.496,295.972,70.000,-1050.000,-840.000,126.000,192.000,-441.000,,-15283,-3336,4852,1,-15,-12,84,128,-294,0x20
242660590,-932.263,-203.496,295.972,70.000,-1050.000,-840.000,123.000,193.500,-433.500,,-15283,-3336,4852,1,-15,-12,82,129,-289,0x20
242662702,-928.176,-202.764,294.752,-70.000,-1960.000,-630.000,123.000,193.500,-433.500,,-15216,-3324,4832,-1,-28,-9,82,129,-289,0x18
242670498,-928.176,-202.764,294.752,-70.000,-1960.000,-630.000,126.000,192.000,-441.000,,-15216,-3324,4832,-1,-28,-9,84,128,-294,0x20
242679503,-929.152,-200.141,302.072,-70.000,-2590.000,-280.000,126.000,192.000,-441.000,,-15232,-3281,4952,-1,-37,-4,84,128,-294,0x18
242680393,-929.152,-200.141,302.072,-70.000,-2590.000,-280.000,127.500,195.000,-439.500,,-15232,-3281,4952,-1,-37,-4,85,130,-293,0x20
242690241,-929.152,-200.141,302.072,-70.000,-2590.000,-280.000,124.500,205.500,-436.500,,-15232,-3281,4952,-1,-37,-4,83,137,-291,0x20
242696274,-929.152,-200.141,302.072,-140.000,-2870.000,-490.000,124.500,205.500,-436.500,,-15232,-3281,4952,-2,-41,-7,83,137,-291,0x10
242696457,-934.337,-203.801,310.185,-140.000,-2870.000,-490.000,124.500,205.500,-436.500,,-15317,-3341,5085,-2,-41,-7,83,137,-291,0x08
242700167,-934.337,-203.801,310.185,-140.000,-2870.000,-490.000,120.000,199.500,-441.000,,-15317,-3341,5085,-2,-41,-7,80,133,-294,0x20
242710107,-934.337,-203.801,310.185,-140.000,-2870.000,-490.000,127.500,199.500,-438.000,,-15317,-3341,5085,-2,-41,-7,85,133,-292,0x20
242713170,-940.376,-211.792,312.869,-280.000,-2940.000,-630.000,127.500,199.500,-438.000,,-15416,-3472,5129,-4,-42,-9,85,133,-292,0x18
242720018,-940.376,-211.792,312.869,-280.000,-2940.000,-630.000,121.500,199.500,-439.500,,-15416,-3472,5129,-4,-42,-9,81,133,-293,0x20
242729972,-932.629,-215.147,309.697,-490.000,-2800.000,-770.000,129.000,202.500,-445.500,,-15289,-3527,5077,-7,-40,-11,86,135,-297,0x38
242739838,-932.629,-215.147,309.697,-490.000,-2800.000,-770.000,123.000,198.000,-439.500,,-15289,-3527,5077,-7,-40,-11,82,132,-293,0x20
242746815,-928.725,-208.620,304.695,-770.000,-2520.000,-700.000,123.000,198.000,-439.500,,-15225,-3420,4995,-11,-36,-10,82,132,-293,0x18
242749737,-928.725,-208.620,304.695,-770.000,-2520.000,-700.000,126.000,201.000,-444.000,,-15225,-3420,4995,-11,-36,-10,84,134,-296,0x20
242759685,-928.725,-208.620,304.695,-770.000,-2520.000,-700.000,124.500,198.000,-444.000,,-15225,-3420,4995,-11,-36,-10,83,132,-296,0x20
242763576,-928.725,-208.620,304.695,-630.000,-2310.000,-630.000,124.500,198.000,-444.000,,-15225,-3420,4995,-9,-33,-9,83,132,-296,0x10
242763759,-923.540,-205.692,304.024,-630.000,-2310.000,-630.000,124.500,198.000,-444.000,,-15140,-3372,4984,-9,-33,-9,83,132,-296,0x08
242769627,-923.540,-205.692,304.024,-630.000,-2310.000,-630.000,124.500,196.500,-441.000,,-15140,-3372,4984,-9,-33,-9,83,131,-294,0x20
242779703,-923.540,-205.692,304.024,-630.000,-2310.000,-630.000,112.500,205.500,-445.500,,-15140,-3372,4984,-9,-33,-9,75,137,-297,0x20
242780464,-919.819,-207.400,304.939,-630.000,-2030.000,-210.000,112.500,205.500,-445.500,,-15079,-3400,4999,-9,-29,-3,75,137,-297,0x18
242789606,-919.819,-207.400,304.939,-630.000,-2030.000,-210.000,121.500,190.500,-442.500,,-15079,-3400,4999,-9,-29,-3,81,127,-295,0x20
242797254,-918.355,-206.851,306.952,-630.000,-1610.000,0.000,121.500,190.500,-442.500,,-15055,-3391,5032,-9,-23,0,81,127,-295,0x18
242799512,-918.355,-206.851,306.952,-630.000,-1610.000,0.000,121.500,198.000,-447.000,,-15055,-3391,5032,-9,-23,0,81,132,-298,0x20
242809470,-918.355,-206.851,306.952,-630.000,-1610.000,0.000,123.000,199.500,-453.000,,-15055,-3391,5032,-9,-23,0,82,133,-302,0x20
242814152,-923.479,-204.960,307.196,-700.000,-1120.000,-140.000,123.000,199.500,-453.000,,-15139,-3360,5036,-10,-16,-2,82,133,-302,0x18
242819385,-923.479,-204.960,307.196,-700.000,-1120.000,-140.000,117.000,190.500,-448.500,,-15139,-3360,5036,-10,-16,-2,78,127,-299,0x20
242829340,-923.479,-204.960,307.196,-700.000,-1120.000,-140.000,117.000,201.000,-439.500,,-15139,-3360,5036,-10,-16,-2,78,134,-293,0x20
242830913,-929.640,-206.912,307.135,-490.000,-770.000,-350.000,117.000,201.000,-439.500,,-15240,-3392,5035,-7,-11,-5,78,134,-293,0x18
242839233,-929.640,-206.912,307.135,-490.000,-770.000,-350.000,123.000,195.000,-445.500,,-15240,-3392,5035,-7,-11,-5,82,130,-297,0x20
242847839,-930.311,-206.180,308.965,-420.000,-840.000,-350.000,123.000,195.000,-445.500,,-15251,-3380,5065,-6,-12,-5,82,130,-297,0x18
242849153,-930.311,-206.180,308.965,-420.000,-840.000,-350.000,114.000,202.500,-450.000,,-15251,-3380,5065,-6,-12,-5,76,135,-300,0x20
242859108,-930.311,-206.180,308.965,-420.000,-840.000,-350.000,126.000,202.500,-445.500,,-15251,-3380,5065,-6,-12,-5,84,135,-297,0x20
242864613,-930.372,-202.215,311.344,-420.000,-910.000,-280.000,126.000,202.500,-445.500,,-15252,-3315,5104,-6,-13,-4,84,135,-297,0x18
242869017,-930.372,-202.215,311.344,-420.000,-910.000,-280.000,121.500,201.000,-438.000,,-15252,-3315,5104,-6,-13,-4,81,134,-292,0x20
242878838,-930.372,-202.215,311.344,-420.000,-910.000,-280.000,112.500,193.500,-442.500,,-15252,-3315,5104,-6,-13,-4,75,129,-295,0x20
242881375,-930.372,-202.215,311.344,-420.000,-490.000,-70.000,112.500,193.500,-442.500,,-15252,-3315,5104,-6,-7,-1,75,129,-295,0x10
242881558,-927.932,-201.056,312.137,-420.000,-490.000,-70.000,112.500,193.500,-442.500,,-15212,-3296,5117,-6,-7,-1,75,129,-295,0x08
242888777,-927.932,-201.056,312.137,-420.000,-490.000,-70.000,123.000,202.500,-445.500,,-15212,-3296,5117,-6,-7,-1,82,135,-297,0x20
242898322,-925.309,-203.740,312.564,-420.000,-630.000,70.000,123.000,202.500,-445.500,,-15169,-3340,5124,-6,-9,1,82,135,-297,0x18
242898672,-925.309,-203.740,312.564,-420.000,-630.000,70.000,115.500,199.500,-448.500,,-15169,-3340,5124,-6,-9,1,77,133,-299,0x20
242908623,-925.309,-203.740,312.564,-420.000,-630.000,70.000,120.000,199.500,-447.000,,-15169,-3340,5124,-6,-9,1,80,133,-298,0x20
242915064,-925.736,-206.180,313.540,-280.000,-840.000,-140.000,120.000,199.500,-447.000,,-15176,-3380,5140,-4,-12,-2,80,133,-298,0x18
242918539,-925.736,-206.180,313.540,-280.000,-840.000,-140.000,118.500,196.500,-444.000,,-15176,-3380,5140,-4,-12,-2,79,131,-296,0x20
242928488,-925.736,-206.180,313.540,-280.000,-840.000,-140.000,120.000,198.000,-447.000,,-15176,-3380,5140,-4,-12,-2,80,132,-298,0x20
242931958,-924.699,-202.337,309.880,-490.000,-910.000,-630.000,120.000,198.000,-447.000,,-15159,-3317,5080,-7,-13,-9,80,132,-298,0x18
242938391,-924.699,-202.337,309.880,-490.000,-910.000,-630.000,120.000,196.500,-442.500,,-15159,-3317,5080,-7,-13,-9,80,131,-295,0x20
242948336,-924.699,-202.337,309.880,-490.000,-910.000,-630.000,120.000,202.500,-439.500,,-15159,-3317,5080,-7,-13,-9,80,135,-293,0x20
242948693,-924.699,-202.337,309.880,-420.000,-560.000,-700.000,120.000,202.500,-439.500,,-15159,-3317,5080,-6,-8,-10,80,135,-293,0x10
242948877,-929.823,-202.215,306.037,-420.000,-560.000,-700.000,120.000,202.500,-439.500,,-15243,-3315,5017,-6,-8,-10,80,135,-293,0x08
242958266,-929.823,-202.215,306.037,-420.000,-560.000,-700.000,123.000,195.000,-451.500,,-15243,-3315,5017,-6,-8,-10,82,130,-301,0x20
242965520,-929.823,-202.215,306.037,-350.000,-140.000,-560.000,123.000,195.000,-451.500,,-15243,-3315,5017,-5,-2,-8,82,130,-301,0x10
242965702,-926.773,-207.827,305.000,-350.000,-140.000,-560.000,123.000,195.000,-451.500,,-15193,-3407,5000,-5,-2,-8,82,130,-301,0x08
242968068,-926.773,-207.827,305.000,-350.000,-140.000,-560.000,120.000,198.000,-444.000,,-15193,-3407,5000,-5,-2,-8,80,132,-296,0x20
242978028,-926.773,-207.827,305.000,-350.000,-140.000,-560.000,118.500,192.000,-447.000,,-15193,-3407,5000,-5,-2,-8,79,128,-298,0x20
242982458,-921.588,-212.524,305.488,-560.000,-70.000,-140.000,118.500,192.000,-447.000,,-15108,-3484,5008,-8,-1,-2,79,128,-298,0x18
242987965,-921.588,-212.524,305.488,-560.000,-70.000,-140.000,120.000,193.500,-441.000,,-15108,-3484,5008,-8,-1,-2,80,129,-294,0x20
242997914,-921.588,-212.524,305.488,-560.000,-70.000,-140.000,120.000,195.000,-456.000,,-15108,-3484,5008,-8,-1,-2,80,130,-304,0x20
242999215,-920.124,-211.975,307.501,-700.000,-280.000,0.000,120.000,195.000,-456.000,,-15084,-3475,5041,-10,-4,0,80,130,-304,0x18
243007814,-920.124,-211.975,307.501,-700.000,-280.000,0.000,117.000,198.000,-447.000,,-15084,-3475,5041,-10,-4,0,78,132,-298,0x20
243016013,-924.455,-208.620,306.769,-700.000,-70.000,-490.000,117.000,198.000,-447.000,,-15155,-3420,5029,-10,-1,-7,78,132,-298,0x18
243017714,-924.455,-208.620,306.769,-700.000,-70.000,-490.000,120.000,199.500,-451.500,,-15155,-3420,5029,-10,-1,-7,80,133,-301,0x20
243027671,-924.455,-208.620,306.769,-700.000,-70.000,-490.000,117.000,196.500,-448.500,,-15155,-3420,5029,-10,-1,-7,78,131,-299,0x20
243032885,-928.420,-210.816,306.220,-560.000,-70.000,-280.000,117.000,196.500,-448.500,,-15220,-3456,5020,-8,-1,-4,78,131,-299,0x18
243037564,-928.420,-210.816,306.220,-560.000,-70.000,-280.000,129.000,204.000,-438.000,,-15220,-3456,5020,-8,-1,-4,86,136,-292,0x20
243047530,-928.420,-210.816,306.220,-560.000,-70.000,-280.000,118.500,193.500,-447.000,,-15220,-3456,5020,-8,-1,-4,79,129,-298,0x20
243049782,-928.176,-212.097,309.148,-350.000,210.000,-490.000,118.500,193.500,-447.000,,-15216,-3477,5068,-5,3,-7,79,129,-298,0x18
243057437,-928.176,-212.097,309.148,-350.000,210.000,-490.000,124.500,204.000,-442.500,,-15216,-3477,5068,-5,3,-7,83,136,-295,0x20
243066582,-920.612,-212.829,310.612,-560.000,980.000,-420.000,124.500,204.000,-442.500,,-15092,-3489,5092,-8,14,-6,83,136,-295,0x18
243067338,-920.612,-212.829,310.612,-560.000,980.000,-420.000,120.000,198.000,-450.000,,-15092,-3489,5092,-8,14,-6,80,132,-300,0x20
243077290,-920.612,-212.829,310.612,-560.000,980.000,-420.000,123.000,198.000,-447.000,,-15092,-3489,5092,-8,14,-6,82,132,-298,0x20
243083333,-916.708,-212.097,295.301,-700.000,1820.000,-490.000,123.000,198.000,-447.000,,-15028,-3477,4841,-10,26,-7,82,132,-298,0x18
243087084,-916.708,-212.097,295.301,-700.000,1820.000,-490.000,121.500,204.000,-445.500,,-15028,-3477,4841,-10,26,-7,81,136,-297,0x20
243097032,-916.708,-212.097,295.301,-700.000,1820.000,-490.000,124.500,190.500,-444.000,,-15028,-3477,4841,-10,26,-7,83,127,-296,0x20
243100239,-913.719,-202.276,295.545,280.000,2520.000,-630.000,124.500,190.500,-444.000,,-14979,-3316,4845,4,36,-9,83,127,-296,0x18
243106948,-913.719,-202.276,295.545,280.000,2520.000,-630.000,120.000,198.000,-444.000,,-14979,-3316,4845,4,36,-9,80,132,-296,0x20
243116895,-913.719,-202.276,295.545,280.000,2520.000,-630.000,127.500,192.000,-447.000,,-14979,-3316,4845,4,36,-9,85,128,-298,0x20
243117252,-915.732,-209.047,293.288,140.000,1680.000,-140.000,127.500,192.000,-447.000,,-15012,-3427,4808,2,24,-2,85,128,-298,0x18
243126785,-915.732,-209.047,293.288,140.000,1680.000,-140.000,120.000,201.000,-438.000,,-15012,-3427,4808,2,24,-2,80,134,-292,0x20
243133910,-923.845,-208.071,302.804,630.000,770.000,280.000,120.000,201.000,-438.000,,-15145,-3411,4964,9,11,4,80,134,-292,0x18
243136700,-923.845,-208.071,302.804,630.000,770.000,280.000,124.500,195.000,-441.000,,-15145,-3411,4964,9,11,4,83,130,-294,0x20
243146647,-923.845,-208.071,302.804,630.000,770.000,280.000,120.000,198.000,-438.000,,-15145,-3411,4964,9,11,4,80,132,-292,0x20
243150670,-930.128,-208.803,308.477,280.000,1260.000,560.000,120.000,198.000,-438.000,,-15248,-3423,5057,4,18,8,80,132,-292,0x18
243156572,-930.128,-208.803,308.477,280.000,1260.000,560.000,123.000,196.500,-441.000,,-15248,-3423,5057,4,18,8,82,131,-294,0x20
243166513,-930.128,-208.803,308.477,280.000,1260.000,560.000,120.000,199.500,-444.000,,-15248,-3423,5057,4,18,8,80,133,-296,0x20
243167544,-934.032,-209.596,306.891,280.000,1400.000,140.000,120.000,199.500,-444.000,,-15312,-3436,5031,4,20,2,80,133,-296,0x18
243176394,-934.032,-209.596,306.891,280.000,1400.000,140.000,117.000,204.000,-442.500,,-15312,-3436,5031,4,20,2,78,136,-295,0x20
243184317,-930.677,-203.435,303.536,210.000,1470.000,70.000,117.000,204.000,-442.500,,-15257,-3335,4976,3,21,1,78,136,-295,0x18
243186298,-930.677,-203.435,303.536,210.000,1470.000,70.000,120.000,196.500,-448.500,,-15257,-3335,4976,3,21,1,80,131,-299,0x20
243196242,-930.677,-203.435,303.536,210.000,1470.000,70.000,124.500,201.000,-442.500,,-15257,-3335,4976,3,21,1,83,134,-295,0x20
243201210,-929.091,-198.372,296.948,280.000,1050.000,-140.000,124.500,201.000,-442.500,,-15231,-3252,4868,4,15,-2,83,134,-295,0x18
243206167,-929.091,-198.372,296.948,280.000,1050.000,-140.000,126.000,201.000,-442.500,,-15231,-3252,4868,4,15,-2,84,134,-295,0x20
243216107,-929.091,-198.372,296.948,280.000,1050.000,-140.000,124.500,208.500,-442.500,,-15231,-3252,4868,4,15,-2,83,139,-295,0x20
243217948,-930.433,-196.908,297.436,490.000,770.000,-280.000,124.500,208.500,-442.500,,-15253,-3228,4876,7,11,-4,83,139,-295,0x18
243225990,-930.433,-196.908,297.436,490.000,770.000,-280.000,118.500,198.000,-445.500,,-15253,-3228,4876,7,11,-4,79,132,-297,0x20
243234860,-937.021,-199.653,301.584,630.000,630.000,-560.000,118.500,198.000,-445.500,,-15361,-3273,4944,9,9,-8,79,132,-297,0x18
243235891,-937.021,-199.653,301.584,630.000,630.000,-560.000,115.500,196.500,-447.000,,-15361,-3273,4944,9,9,-8,77,131,-298,0x20
243245837,-937.021,-199.653,301.584,630.000,630.000,-560.000,123.000,198.000,-439.500,,-15361,-3273,4944,9,9,-8,82,132,-293,0x20
243251617,-933.056,-204.716,314.333,770.000,910.000,-910.000,123.000,198.000,-439.500,,-15296,-3356,5153,11,13,-13,82,132,-293,0x18
243255762,-933.056,-204.716,314.333,770.000,910.000,-910.000,117.000,204.000,-444.000,,-15296,-3356,5153,11,13,-13,78,136,-296,0x20
243265700,-933.056,-204.716,314.333,770.000,910.000,-910.000,117.000,198.000,-439.500,,-15296,-3356,5153,11,13,-13,78,132,-293,0x20
243268511,-932.263,-205.204,314.089,630.000,840.000,-910.000,117.000,198.000,-439.500,,-15283,-3364,5149,9,12,-13,78,132,-293,0x18
243275617,-932.263,-205.204,314.089,630.000,840.000,-910.000,109.500,196.500,-442.500,,-15283,-3364,5149,9,12,-13,73,131,-295,0x20
243285295,-930.555,-205.997,312.381,700.000,140.000,-560.000,109.500,196.500,-442.500,,-15255,-3377,5121,10,2,-8,73,131,-295,0x18
243285511,-930.555,-205.997,312.381,700.000,140.000,-560.000,126.000,199.500,-441.000,,-15255,-3377,5121,10,2,-8,84,133,-294,0x20
243295449,-930.555,-205.997,312.381,700.000,140.000,-560.000,123.000,198.000,-447.000,,-15255,-3377,5121,10,2,-8,82,132,-298,0x20
243302159,-931.104,-200.568,304.024,420.000,490.000,-700.000,123.000,198.000,-447.000,,-15264,-3288,4984,6,7,-10,82,132,-298,0x18
243305369,-931.104,-200.568,304.024,420.000,490.000,-700.000,117.000,204.000,-441.000,,-15264,-3288,4984,6,7,-10,78,136,-294,0x20
243315228,-931.104,-200.568,304.024,420.000,490.000,-700.000,126.000,199.500,-450.000,,-15264,-3288,4984,6,7,-10,84,133,-300,0x20
243318980,-926.895,-200.019,305.488,490.000,210.000,-770.000,126.000,199.500,-450.000,,-15195,-3279,5008,7,3,-11,84,133,-300,0x18
243325151,-926.895,-200.019,305.488,490.000,210.000,-770.000,126.000,199.500,-444.000,,-15195,-3279,5008,7,3,-11,84,133,-296,0x20
243335089,-926.895,-200.019,305.488,490.000,210.000,-770.000,120.000,204.000,-436.500,,-15195,-3279,5008,7,3,-11,80,136,-291,0x20
243335730,-926.895,-200.019,305.488,420.000,70.000,-910.000,120.000,204.000,-436.500,,-15195,-3279,5008,6,1,-13,80,136,-291,0x10
243335924,-925.980,-202.093,308.721,420.000,70.000,-910.000,120.000,204.000,-436.500,,-15180,-3313,5061,6,1,-13,80,136,-291,0x08
243345028,-925.980,-202.093,308.721,420.000,70.000,-910.000,123.000,199.500,-444.000,,-15180,-3313,5061,6,1,-13,82,133,-296,0x20
243352682,-927.200,-204.045,311.527,560.000,-630.000,-910.000,123.000,199.500,-444.000,,-15200,-3345,5107,8,-9,-13,82,133,-296,0x18
243354944,-927.200,-204.045,311.527,560.000,-630.000,-910.000,121.500,208.500,-441.000,,-15200,-3345,5107,8,-9,-13,81,139,-294,0x20
243364772,-927.200,-204.045,311.527,560.000,-630.000,-910.000,117.000,195.000,-441.000,,-15200,-3345,5107,8,-9,-13,78,130,-294,0x20
243369464,-922.991,-202.337,311.588,630.000,-630.000,-560.000,117.000,195.000,-441.000,,-15131,-3317,5108,9,-9,-8,78,130,-294,0x18
243374692,-922.991,-202.337,311.588,630.000,-630.000,-560.000,121.500,202.500,-442.500,,-15131,-3317,5108,9,-9,-8,81,135,-295,0x20
243384647,-922.991,-202.337,311.588,630.000,-630.000,-560.000,109.500,199.500,-439.500,,-15131,-3317,5108,9,-9,-8,73,133,-293,0x20
243386235,-923.113,-200.629,309.453,490.000,-420.000,-420.000,109.500,199.500,-439.500,,-15133,-3289,5073,7,-6,-6,73,133,-293,0x18
243394573,-923.113,-200.629,309.453,490.000,-420.000,-420.000,127.500,205.500,-442.500,,-15133,-3289,5073,7,-6,-6,85,137,-295,0x20
243403172,-926.224,-201.483,303.841,840.000,-700.000,-420.000,127.500,205.500,-442.500,,-15184,-3303,4981,12,-10,-6,85,137,-295,0x18
243404467,-926.224,-201.483,303.841,840.000,-700.000,-420.000,115.500,196.500,-438.000,,-15184,-3303,4981,12,-10,-6,77,131,-292,0x20
243414553,-926.224,-201.483,303.841,840.000,-700.000,-420.000,115.500,199.500,-447.000,,-15184,-3303,4981,12,-10,-6,77,133,-298,0x20
243419925,-925.980,-201.300,305.976,630.000,-630.000,-560.000,115.500,199.500,-447.000,,-15180,-3300,5016,9,-9,-8,77,133,-298,0x18
243424476,-925.980,-201.300,305.976,630.000,-630.000,-560.000,121.500,198.000,-435.000,,-15180,-3300,5016,9,-9,-8,81,132,-290,0x20
243434416,-925.980,-201.300,305.976,630.000,-630.000,-560.000,118.500,201.000,-442.500,,-15180,-3300,5016,9,-9,-8,79,134,-295,0x20
243436819,-926.773,-201.849,309.148,700.000,-700.000,-490.000,118.500,201.000,-442.500,,-15193,-3309,5068,10,-10,-7,79,134,-295,0x18
243444332,-926.773,-201.849,309.148,700.000,-700.000,-490.000,114.000,198.000,-441.000,,-15193,-3309,5068,10,-10,-7,76,132,-294,0x20
243453604,-929.213,-204.716,311.832,910.000,-910.000,-560.000,114.000,198.000,-441.000,,-15233,-3356,5112,13,-13,-8,76,132,-294,0x18
243454224,-929.213,-204.716,311.832,910.000,-910.000,-560.000,123.000,199.500,-442.500,,-15233,-3356,5112,13,-13,-8,82,133,-295,0x20
243464163,-929.213,-204.716,311.832,910.000,-910.000,-560.000,124.500,199.500,-445.500,,-15233,-3356,5112,13,-13,-8,83,133,-297,0x20
243470468,-929.640,-204.777,312.015,490.000,-1120.000,-560.000,124.500,199.500,-445.500,,-15240,-3357,5115,7,-16,-8,83,133,-297,0x18
243474076,-929.640,-204.777,312.015,490.000,-1120.000,-560.000,112.500,210.000,-444.000,,-15240,-3357,5115,7,-16,-8,75,140,-296,0x20
243484034,-929.640,-204.777,312.015,490.000,-1120.000,-560.000,127.500,202.500,-442.500,,-15240,-3357,5115,7,-16,-8,85,135,-295,0x20
243487233,-930.616,-202.947,312.808,280.000,-1190.000,-770.000,127.500,202.500,-442.500,,-15256,-3327,5128,4,-17,-11,85,135,-295,0x18
243493944,-930.616,-202.947,312.808,280.000,-1190.000,-770.000,129.000,201.000,-442.500,,-15256,-3327,5128,4,-17,-11,86,134,-295,0x20
243503899,-930.616,-202.947,312.808,280.000,-1190.000,-770.000,121.500,202.500,-441.000,,-15256,-3327,5128,4,-17,-11,81,135,-294,0x20
243504256,-927.200,-200.568,315.431,-70.000,-980.000,-560.000,121.500,202.500,-441.000,,-15200,-3288,5171,-1,-14,-8,81,135,-294,0x18
243513804,-927.200,-200.568,315.431,-70.000,-980.000,-560.000,118.500,204.000,-448.500,,-15200,-3288,5171,-1,-14,-8,79,136,-299,0x20
243520932,-926.712,-200.995,316.773,-70.000,-700.000,-280.000,118.500,204.000,-448.500,,-15192,-3295,5193,-1,-10,-4,79,136,-299,0x18
243523735,-926.712,-200.995,316.773,-70.000,-700.000,-280.000,126.000,198.000,-450.000,,-15192,-3295,5193,-1,-10,-4,84,132,-300,0x20
243533696,-926.712,-200.995,316.773,-70.000,-700.000,-280.000,120.000,204.000,-447.000,,-15192,-3295,5193,-1,-10,-4,80,136,-298,0x20
243537716,-926.651,-203.801,320.128,140.000,-210.000,-700.000,120.000,204.000,-447.000,,-15191,-3341,5248,2,-3,-10,80,136,-298,0x18
243543626,-926.651,-203.801,320.128,140.000,-210.000,-700.000,112.500,207.000,-439.500,,-15191,-3341,5248,2,-3,-10,75,138,-293,0x20
243553440,-926.651,-203.801,320.128,140.000,-210.000,-700.000,118.500,192.000,-447.000,,-15191,-3341,5248,2,-3,-10,79,128,-298,0x20
243554606,-923.479,-208.315,316.956,140.000,0.000,-770.000,118.500,192.000,-447.000,,-15139,-3415,5196,2,0,-11,79,128,-298,0x18
243563338,-923.479,-208.315,316.956,140.000,0.000,-770.000,121.500,208.500,-451.500,,-15139,-3415,5196,2,0,-11,81,139,-301,0x20
243571409,-924.272,-208.132,314.760,70.000,-140.000,-560.000,121.500,208.500,-451.500,,-15152,-3412,5160,1,-2,-8,81,139,-301,0x18
